Timestamp,FIT101,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,FIT201,MV201,P201,P202,P203,P204,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603,Normal_Attack,ATT_FLAG
2015-12-29 08:35:00,0,517.3514,1,2,1,258.8439,8.396437,334.3758,2.449364,2,1,1,2,1,2,1,20.10052,2.206322,824.8286,1,2,1,1,1,2,148.808,154.2938,1.707237,864.4706,1,2,1,1,2,7.850103,144.7065,258.94,11.4586,1.715714,1.278084,0.7379573,0.3083624,2,1,252.948,1.329574,191.1369,0.000128152,1,1,1,Normal,0
2015-12-29 08:36:40,2.425135,490.5417,2,2,1,258.94,8.394514,334.2476,2.446032,2,1,1,2,1,2,1,20.0429,2.207091,827.1517,1,2,1,1,1,2,148.808,154.2938,1.707494,873.9682,1,2,1,1,2,7.847539,144.3989,258.8118,11.34325,1.716611,1.261432,0.7396217,0.3084265,2,1,252.8679,1.409669,191.0408,0.000128152,1,1,1,Normal,0
2015-12-29 08:38:20,2.447234,496.3511,2,2,1,258.7157,8.395155,334.1194,2.451799,2,1,1,2,1,2,1,20.10372,2.210037,834.4415,1,2,1,1,1,2,148.808,154.14,1.708134,881.8893,1,2,1,1,2,7.849782,144.6296,258.7798,11.15099,1.719175,1.285129,0.7380853,0.3083624,2,1,253.2684,1.425688,191.4253,0.000128152,1,1,1,Normal,0
2015-12-29 08:40:00,2.509688,497.8035,2,2,1,258.8439,8.396116,333.9913,2.443725,2,1,1,2,1,2,1,20.07811,2.207988,838.8875,1,2,1,1,1,2,148.808,154.0631,1.709544,889.272,1,2,1,1,2,7.850103,145.0397,258.6837,11.30479,1.717765,1.273857,0.7379573,0.3083624,2,1,253.2043,1.457726,191.2971,0.000128152,1,1,1,Normal,0
2015-12-29 08:41:40,2.543638,497.6465,2,2,1,258.8439,8.395475,333.8118,2.444366,2,1,1,2,1,2,1,20.07491,2.206066,843.734,1,2,1,1,1,2,148.808,154.3707,1.707109,896.2702,1,2,1,1,2,7.850103,145.1679,258.3312,11.3817,1.717637,1.285513,0.7396217,0.3068891,2,1,253.0761,1.425688,191.2811,0.000128152,1,1,1,Normal,0
2015-12-29 08:43:20,2.590078,500.6689,2,2,1,258.972,8.390669,333.5555,2.441419,2,1,1,2,1,2,1,20.07491,2.208244,847.2988,1,2,1,1,1,2,148.808,154.2681,1.706853,904.3066,1,2,1,1,2,7.852026,144.9628,258.3633,11.34325,1.717637,1.272704,0.7393656,0.3084265,2,1,252.8358,1.441707,191.0087,0.000128152,1,1,1,Normal,0
2015-12-29 08:45:00,2.55805,504.2409,2,2,1,258.8759,8.394514,333.6324,2.440137,2,1,1,2,1,2,1,20.09092,2.205426,853.5071,1,2,1,1,1,2,148.808,154.3707,1.708903,911.9969,1,2,1,1,2,7.849782,144.8603,258.3633,11.18944,1.717893,1.267068,0.7385975,0.3084905,2,1,252.8999,1.425688,191.217,0.000128152,1,1,1,Normal,0
2015-12-29 08:46:40,2.554847,502.082,2,2,1,258.8759,8.393232,333.6324,2.441419,2,1,1,2,1,2,1,0.0544209,0.1811485,863.1201,2,1,2,1,1,1,148.808,154.3963,1.707622,918.6875,1,2,1,1,2,7.849782,144.9628,258.3312,11.34325,1.715073,1.294479,0.7391096,0.3084905,2,1,252.5474,1.425688,190.6883,0.291417,1,2,1,Normal,0
2015-12-29 08:48:20,2.612497,505.3008,2,2,1,258.8759,8.393232,333.6837,2.440265,2,1,1,2,1,2,1,9.129906,2.169939,907.1793,1,1,1,2,1,2,148.808,154.3194,1.706853,885.0038,1,2,1,1,2,7.850103,144.7321,258.0749,11.34325,1.715073,1.254003,0.7391096,0.3083624,2,1,252.3231,1.425688,190.6402,0.000128152,1,1,1,Normal,0
2015-12-29 08:50:00,2.668545,505.183,2,2,1,258.94,8.392271,333.5299,2.448211,2,1,1,2,1,2,1,19.98207,2.210037,912.2261,1,2,1,1,1,2,148.808,153.9349,1.710057,871.6227,1,2,1,1,2,7.852026,144.3989,258.1389,11.34325,1.716483,1.282567,0.7383414,0.3068891,2,1,252.9159,1.457726,191.1689,6.41e-05,1,1,1,Normal,0
2015-12-29 08:51:40,2.509688,508.5587,2,2,1,258.94,8.395475,333.4017,2.445904,2,1,1,2,1,2,1,19.95006,2.210037,917.6333,1,2,1,1,1,2,148.808,153.7811,1.706981,879.8129,1,2,1,1,2,7.849142,144.3732,267.8159,11.34325,1.722763,1.310106,0.7380853,0.3084265,2,1,253.1562,1.425688,191.4413,6.41e-05,1,1,1,Normal,0
2015-12-29 08:53:20,2.431861,509.3438,2,2,1,258.94,8.393553,333.2735,2.449364,2,1,1,2,1,2,1,19.92445,2.212215,922.6,1,2,1,1,1,2,148.808,153.9862,1.709672,889.3873,1,2,1,1,2,7.853948,144.5014,264.4194,11.5355,1.718534,1.258614,0.7379573,0.3082983,2,1,253.1242,1.409669,191.2651,0.000128152,1,1,1,Normal,0
2015-12-29 08:55:00,2.492714,513.8186,2,2,1,258.8439,8.391951,333.1454,2.447954,2,1,1,2,1,2,1,20.01409,2.210166,927.807,1,2,1,1,1,2,148.808,154.14,1.708519,896.3471,1,2,1,1,2,7.853948,144.8603,264.0669,11.68931,1.717252,1.271551,0.7379573,0.3082983,2,1,253.3004,1.521802,191.4413,0.000128152,1,1,1,Normal,0
2015-12-29 08:56:40,2.580469,513.1513,2,2,1,258.8759,8.39131,333.171,2.448595,2,1,1,2,1,2,1,19.92445,2.209525,932.4933,1,2,1,1,1,2,148.808,154.3707,1.710313,905.8447,1,2,1,1,2,7.853948,144.8859,263.8105,11.72776,1.72161,1.281927,0.7380853,0.3082983,2,1,253.6048,1.457726,191.7457,0.000128152,1,1,1,Normal,0
2015-12-29 08:58:20,2.651251,513.8578,2,2,1,258.8759,8.39163,332.9915,2.448467,2,1,1,2,1,2,1,20.0589,2.209397,937.9006,1,2,1,1,1,2,148.808,154.2938,1.710441,913.9195,1,2,1,1,2,7.853948,144.9116,263.4581,11.65086,1.719944,1.286025,0.7383414,0.3084265,2,1,253.4446,1.425688,191.5695,0.000128152,1,1,1,Normal,0
2015-12-29 09:00:00,2.657336,515.114,2,2,1,258.8759,8.39163,333.1454,2.445904,2,1,1,2,1,2,1,19.98848,2.212087,940.2637,1,2,1,1,1,2,148.808,154.4988,1.710057,922.3405,1,2,1,1,2,7.853948,144.9628,263.0095,11.68931,1.718021,1.25823,0.7380853,0.3065048,2,1,253.2363,1.425688,191.4413,0.000128152,1,1,1,Normal,0
2015-12-29 09:01:40,2.61538,519.3533,2,2,1,258.8759,8.390669,332.8634,2.448082,2,1,1,2,1,2,1,20.08771,2.211447,945.1503,1,2,1,1,1,2,148.808,154.4476,1.708903,930.7229,1,2,1,1,2,7.853948,144.9628,262.8493,11.65086,1.715458,1.270142,0.7377012,0.3084265,2,1,253.1242,1.489764,191.3452,0.000128152,1,1,1,Normal,0
2015-12-29 09:03:20,2.634596,521.4729,2,2,1,258.8759,8.392912,332.7865,2.444879,2,1,1,2,1,2,1,20.08451,2.212343,950.5175,1,2,1,1,1,2,148.808,154.4219,1.709031,935.3371,1,2,1,1,2,7.853948,145.0397,262.625,11.68931,1.717124,1.236198,0.7396217,0.3084265,2,1,252.8679,1.521802,191.0247,0.000128152,1,1,1,Normal,0
2015-12-29 09:05:00,2.486308,518.9999,2,2,1,258.8759,8.390669,332.607,2.442316,2,1,1,2,1,2,1,20.11012,2.209013,953.2813,1,2,1,1,1,2,148.808,154.2938,1.708775,946.0651,1,2,1,1,2,7.853948,144.7321,262.3366,11.84312,1.716739,1.280646,0.7384694,0.3087468,2,1,252.9159,1.521802,191.0408,0.000128152,1,1,1,Normal,0
2015-12-29 09:06:40,2.458764,522.3757,2,2,1,258.8759,8.393553,332.607,2.441162,2,1,1,2,1,2,1,19.98848,2.209909,959.0089,1,2,1,1,1,2,148.808,154.4476,1.706853,954.5245,1,2,1,1,2,7.853948,144.8859,262.0802,11.68931,1.716098,1.279365,0.7379573,0.3084265,2,1,252.6275,1.409669,190.8645,0.000128152,1,1,1,Normal,0
2015-12-29 09:08:20,2.535951,526.458,2,2,1,258.8759,8.393873,332.1969,2.440265,2,1,1,2,1,2,1,20.10052,2.209525,965.5377,1,2,1,1,1,2,148.808,154.1912,1.703265,961.3304,1,2,1,1,2,7.853948,144.8347,261.888,11.57396,1.716098,1.23543,0.7385975,0.3087468,2,1,252.7557,1.425688,190.9286,0.000128152,1,1,1,Normal,0
2015-12-29 09:10:00,2.598725,525.2411,2,2,1,258.8759,8.397078,332.3507,2.439625,2,1,1,2,1,2,1,20.0621,2.209525,969.2627,1,2,1,1,1,2,148.808,154.14,1.712107,968.6362,1,2,1,1,2,7.853948,144.9885,261.6957,11.65086,1.719175,1.281542,0.7379573,0.306761,2,1,252.9159,1.489764,191.2651,0.000128152,1,1,1,Normal,0
2015-12-29 09:11:40,2.62723,528.0281,2,2,1,258.8759,8.397078,332.2738,2.443982,2,1,1,2,1,2,1,20.03649,2.21055,975.1907,1,2,1,1,1,2,148.808,154.0631,1.708134,976.1728,1,2,1,1,2,7.853948,144.9885,261.3432,11.65086,1.71738,1.302677,0.7383414,0.3084905,2,1,252.7237,1.521802,191.0568,0.000128152,1,1,1,Normal,0
2015-12-29 09:13:20,2.661179,528.9309,2,2,1,258.8759,8.391951,332.12,2.440137,2,1,1,2,1,2,1,20.11012,2.209653,979.7969,1,2,1,1,1,2,148.8032,154.1143,1.708775,984.2861,1,2,1,1,2,7.853628,144.9885,261.2471,11.65086,1.719687,1.280261,0.7380853,0.3084265,2,1,252.8839,1.489764,191.0888,0.000128152,1,1,1,Normal,0
2015-12-29 09:15:00,2.487269,531.1683,2,2,1,258.8759,8.395155,332.0174,2.44616,2,1,1,2,1,2,1,20.13573,2.21324,983.2014,1,2,1,1,1,2,148.8032,154.0631,1.713517,992.8992,1,2,1,1,2,7.856191,144.7321,260.9267,11.72776,1.722892,1.271423,0.7374452,0.3084265,2,1,253.1082,1.457726,191.4253,0.000128152,1,1,1,Normal,0
2015-12-29 09:16:40,2.41905,534.3085,2,2,1,258.8759,8.394514,331.8893,2.440265,2,1,1,2,1,2,1,2.064793,0,991.6528,1,1,1,1,1,1,148.8032,154.0631,1.710057,998.4747,1,2,1,1,2,7.856191,144.9628,260.9267,11.72776,1.718918,1.290637,0.7379573,0.3074656,2,1,252.8198,1.441707,191.0408,0.000128152,1,1,1,Normal,0
2015-12-29 09:18:20,2.496877,565.5145,2,1,1,258.972,8.465651,319.354,0,1,1,1,1,1,1,1,2.141622,0,1009.517,1,1,1,1,1,1,148.8032,154.0118,1.711338,968.5593,1,2,1,1,2,7.854589,144.8603,260.6383,11.57396,1.719559,1.261688,0.7383414,0.3086186,2,1,252.948,1.489764,191.0888,0.000128152,1,1,1,Normal,0
2015-12-29 09:20:00,2.538833,618.7412,2,1,1,258.972,8.460844,319.3284,0,1,1,1,1,1,1,1,2.144824,0,1010.118,1,1,1,1,1,1,148.8032,153.7811,1.708519,936.0677,1,2,1,1,2,7.856191,144.4501,260.7665,11.57396,1.717893,1.27232,0.7378293,0.3084265,2,1,252.4994,1.441707,190.8004,0.000128152,1,1,1,Normal,0
2015-12-29 09:21:40,2.614419,665.9623,2,1,1,258.972,8.461805,319.9949,0,1,1,1,1,1,1,1,2.144824,0,1010.158,1,1,1,1,1,1,148.8032,153.4222,1.708903,902.7685,1,2,1,1,2,7.85555,143.8862,260.6383,11.72776,1.716739,1.271935,0.7348846,0.3084905,2,1,252.5154,1.489764,190.7203,0.000128152,1,1,1,Normal,0
2015-12-29 09:23:20,2.643564,713.3011,2,1,1,259.0041,8.460844,320.4307,0,1,1,1,1,1,1,1,2.128818,0,1009.317,1,1,1,1,1,1,148.8128,152.9095,1.709416,868.3158,1,2,1,1,2,7.85555,143.6298,260.7024,11.84312,1.719303,1.256565,0.7383414,0.3083624,2,1,252.5955,1.537821,190.8004,0.000128152,1,1,1,Normal,0
2015-12-29 09:25:00,2.628511,763.6232,2,1,1,259.0361,8.466612,320.9434,0,1,1,1,1,1,1,1,2.125616,0,1009.076,1,1,1,1,1,1,148.8128,152.4994,1.702496,834.2476,1,2,1,1,2,7.853628,143.3222,260.7344,11.76621,1.714432,1.254515,0.7379573,0.3086827,2,1,252.0027,1.425688,190.3358,0.000128152,1,1,1,Normal,0
2015-12-29 09:26:40,0,811.747,1,1,1,259.0361,8.465651,321.456,0,1,1,1,1,1,1,1,2.125616,0,1010.879,1,1,1,1,1,1,148.808,152.2686,1.709672,801.1407,1,2,1,1,2,7.853948,143.2453,260.7985,11.57396,1.719046,1.302293,0.7384694,0.3070813,2,1,252.3391,1.569859,190.7684,0.000128152,1,1,1,Normal,0
2015-12-29 09:28:20,0,813.3564,1,1,1,259.0361,8.466932,322.0456,0,1,1,1,1,1,1,1,20.14213,2.215162,976.4324,1,2,1,1,1,2,148.808,152.0123,1.709544,778.3004,1,2,1,1,2,7.853948,142.989,260.7024,11.49705,1.718277,1.287691,0.7371892,0.3086186,2,1,252.4193,1.505783,190.6242,0.000128152,1,1,1,Normal,0
2015-12-29 09:30:00,0,812.5321,1,1,1,259.0361,8.464048,322.507,0,1,1,1,1,1,1,1,20.17095,2.209909,933.0941,1,2,1,1,1,2,148.808,152.1405,1.707622,787.029,1,2,1,1,2,7.853628,142.6814,260.6383,11.65086,1.719303,1.26694,0.7380853,0.3084905,2,1,252.4673,1.409669,190.8165,0.000128152,1,1,1,Normal,0
2015-12-29 09:31:40,0,812.7283,1,1,1,259.0361,8.463728,323.2248,0,1,1,1,1,1,1,1,20.07491,2.211831,888.9948,1,2,1,1,1,2,148.808,152.5763,1.710057,795.1807,1,2,1,1,2,7.851385,143.2453,260.4781,11.68931,1.716483,1.270398,0.7379573,0.3083624,2,1,252.4032,1.457726,190.7363,0.000128152,1,1,1,Normal,0
2015-12-29 09:33:20,0,812.5714,1,1,1,258.8759,8.464048,323.4299,0,1,1,1,1,1,1,1,20.03009,2.208884,846.4176,1,2,1,1,1,2,148.808,152.8326,1.710313,803.1017,1,2,1,1,2,7.851385,143.5017,260.2217,11.5355,1.719944,1.282183,0.7380853,0.3080421,2,1,252.6275,1.457726,190.9446,0.000128152,1,1,1,Normal,0
2015-12-29 09:35:00,0,813.6312,1,1,1,259.0041,8.464048,323.8913,0,1,1,1,1,1,1,1,20.07491,2.205426,800.7162,1,2,1,1,1,2,148.808,153.1658,1.711466,812.5609,1,2,1,1,2,7.851385,143.5529,259.9654,11.57396,1.719944,1.261432,0.7380853,0.3083624,2,1,252.5795,1.489764,190.7844,0.000128152,1,1,1,Normal,0
2015-12-29 09:36:40,0,774.2999,1,2,1,259.3245,8.399961,336.3496,2.472175,2,1,1,2,1,2,1,20.02369,2.206835,792.7455,1,2,1,1,1,2,148.808,153.1658,1.708391,820.2512,1,2,1,1,2,7.851385,143.6811,259.9333,11.57396,1.716996,1.279237,0.7383414,0.3082983,2,1,252.1789,1.489764,190.5281,0.000128152,1,1,1,Normal,0
2015-12-29 09:38:20,0,726.6863,1,2,1,259.1964,8.399961,335.2986,2.46487,2,1,1,2,1,2,1,19.97567,2.205554,798.7135,1,2,1,1,1,2,148.808,153.089,1.712107,829.5181,1,2,1,1,2,7.851385,143.8605,259.645,11.5355,1.717893,1.290637,0.736549,0.3084265,2,1,252.5795,1.537821,190.8645,0.000128152,1,1,1,Normal,0
2015-12-29 09:40:00,0,678.8372,1,2,1,259.1323,8.399641,334.709,2.464614,2,1,1,2,1,2,1,19.99488,2.205169,805.7229,1,2,1,1,1,2,148.808,153.2171,1.707237,836.7855,1,2,1,1,2,7.850744,144.1938,259.6129,11.57396,1.715714,1.282439,0.7383414,0.3083624,2,1,252.1789,1.489764,190.3839,0.000128152,1,1,1,Normal,0
2015-12-29 09:41:40,0,630.3208,1,2,1,259.1002,8.39868,334.3245,2.457822,2,1,1,2,1,2,1,20.06851,2.206707,807.9258,1,2,1,1,1,2,148.808,153.294,1.712363,843.3991,1,2,1,1,2,7.850744,144.2451,259.3566,11.57396,1.722763,1.282183,0.7352687,0.3086186,2,1,252.5474,1.505783,190.8645,0.000128152,1,1,1,Normal,0
2015-12-29 09:43:20,0,578.9389,1,2,1,259.1323,8.399321,334.1194,2.458206,2,1,1,2,1,2,1,19.93085,2.209397,814.6549,1,2,1,1,1,2,148.808,153.4735,1.711979,852.1277,1,2,1,1,2,7.850744,144.322,259.2925,11.49705,1.719687,1.300884,0.7373172,0.3068251,2,1,252.5154,1.505783,190.7203,0.000128152,1,1,1,Normal,0
2015-12-29 09:45:00,0,530.3832,1,2,1,259.1323,8.39868,333.8887,2.453593,2,1,1,2,1,2,1,20.0621,2.206707,820.8633,1,2,1,1,1,2,148.808,153.5247,1.710313,860.6255,1,2,1,1,2,7.850744,144.1169,259.1323,11.3817,1.724173,1.291918,0.7380853,0.3086827,2,1,252.6756,1.505783,191.0087,0.000128152,1,1,1,Normal,0
2015-12-29 09:46:40,2.551965,492.3866,2,2,1,259.1323,8.39868,333.7862,2.455259,2,1,1,2,1,2,1,19.97887,2.208244,827.7926,1,2,1,1,1,2,148.808,153.7298,1.715183,869.2002,1,2,1,1,2,7.850744,144.5014,258.972,11.5355,1.723661,1.301524,0.7378293,0.3066329,2,1,252.948,1.441707,191.0408,0.000128152,1,1,1,Normal,0
2015-12-29 09:48:20,2.588797,493.839,2,2,1,259.1964,8.401564,333.6324,2.453721,2,1,1,2,1,2,1,20.00768,2.207091,831.798,1,2,1,1,1,2,148.808,153.8067,1.712876,876.6214,1,2,1,1,2,7.851385,144.6296,258.8759,11.57396,1.724173,1.271679,0.7348846,0.3065689,2,1,252.5955,1.537821,190.8485,0.000128152,1,1,1,Normal,0
2015-12-29 09:50:00,2.609615,495.4483,2,2,1,259.3245,8.396437,333.5299,2.451927,2,1,1,2,1,2,1,20.06851,2.208628,837.6859,1,2,1,1,1,2,148.808,153.9093,1.713004,884.9269,1,2,1,1,2,7.851385,144.6296,258.7798,11.5355,1.725327,1.272704,0.7353967,0.3068251,2,1,252.8999,1.505783,191.1048,0.000128152,1,1,1,Normal,0
2015-12-29 09:51:40,2.643564,497.1754,2,2,1,259.3566,8.398359,333.5042,2.448851,2,1,1,2,1,2,1,20.07811,2.205554,842.0918,1,2,1,1,1,2,148.808,153.7811,1.708775,892.2712,1,2,1,1,2,7.851385,144.4501,258.6196,11.49705,1.718021,1.280005,0.7380853,0.3084905,2,1,252.1629,1.569859,190.464,0.000128152,1,1,1,Normal,0
2015-12-29 09:53:20,2.538833,500.1979,2,2,1,259.4527,8.400282,333.2479,2.448723,2,1,1,2,1,2,1,20.00448,2.206835,845.7367,1,2,1,1,1,2,148.808,153.7554,1.715439,902.384,1,2,1,1,2,7.850744,144.4501,258.5555,11.5355,1.724173,1.271551,0.7383414,0.3072735,2,1,252.8038,1.537821,191.0087,0.000128152,1,1,1,Normal,0
2015-12-29 09:55:00,2.423854,496.1941,2,2,1,259.6129,8.398359,333.1197,2.448595,2,1,1,2,1,2,1,20.02689,2.209525,853.1467,1,2,1,1,1,2,148.808,153.5247,1.714158,909.4207,1,2,1,1,2,7.850744,144.4758,258.4594,11.5355,1.72161,1.287691,0.7379573,0.3068891,2,1,252.4353,1.537821,190.7043,0.000128152,1,1,1,Normal,0
2015-12-29 09:56:40,2.51193,501.6895,2,2,1,259.6129,8.39868,332.9915,2.449108,2,1,1,2,1,2,1,20.0525,2.208628,856.1507,1,2,1,1,1,2,148.808,153.4222,1.712876,918.3799,1,2,1,1,2,7.850744,144.4758,258.3633,11.72776,1.722379,1.291149,0.7378293,0.3066329,2,1,252.3231,1.601897,190.5441,0.000128152,1,1,1,Normal,0
2015-12-29 09:58:20,2.551324,504.0054,2,2,1,259.645,8.398359,332.9146,2.440393,2,1,1,2,1,2,1,1.773481,0.3783108,883.3472,1,1,2,0,1,1,148.808,153.6273,1.710954,906.9598,1,2,1,1,2,7.853628,144.5783,258.3953,11.5355,1.720328,1.291918,0.7352687,0.3084905,2,1,252.3391,1.585878,190.6242,0.1550636,1,1,1,Normal,0
2015-12-29 10:00:00,2.596804,506.6746,2,2,1,259.7411,8.402525,332.8377,2.448595,2,1,1,2,1,2,1,14.61041,2.31086,912.907,1,2,1,0,1,2,148.808,153.4735,1.711595,872.2379,1,2,1,1,2,7.853307,144.2194,258.3633,11.3817,1.718021,1.290509,0.7383414,0.3079781,2,1,252.0347,1.409669,190.2397,6.41e-05,1,1,1,Normal,0
2015-12-29 10:01:40,2.65093,508.5587,2,2,1,259.8372,8.402845,332.7096,2.445519,2,1,1,2,1,2,1,19.96607,2.213881,916.1113,1,2,1,1,1,2,148.808,152.9864,1.7098,875.6985,1,2,1,1,2,7.852987,144.1938,259.7411,11.49705,1.719687,1.259895,0.7379573,0.3084905,2,1,251.9867,1.457726,190.3358,0.000128152,1,1,1,Normal,0
2015-12-29 10:03:20,2.53467,507.9699,2,2,1,259.7731,8.399641,332.607,2.445263,2,1,1,2,1,2,1,19.94686,2.2126,920.0766,1,2,1,1,1,2,148.808,153.0377,1.710185,884.85,1,2,1,1,2,7.852987,144.1425,265.5089,11.65086,1.716739,1.277059,0.7383414,0.3086186,2,1,251.9066,1.441707,190.3038,0.000128152,1,1,1,Normal,0
2015-12-29 10:05:00,2.423213,511.7382,2,2,1,259.9013,8.399321,332.5814,2.443725,2,1,1,2,1,2,1,19.83482,2.209525,925.6441,1,2,1,1,1,2,148.808,153.3966,1.710185,892.9249,1,2,1,1,2,7.85523,144.2194,264.4194,11.68931,1.72161,1.302421,0.7383414,0.3083624,2,1,252.1789,1.537821,190.496,0.000128152,1,1,1,Normal,0
2015-12-29 10:06:40,2.452359,512.1307,2,2,1,259.9013,8.404768,332.5301,2.444623,2,1,1,2,1,2,1,19.86683,2.2126,929.289,1,2,1,1,1,2,148.808,153.6016,1.712235,900.2692,1,2,1,1,2,7.85555,144.0913,264.2271,11.88157,1.718406,1.261816,0.7383414,0.3084265,2,1,252.1148,1.409669,190.3839,0.000128152,1,1,1,Normal,0
2015-12-29 10:08:20,2.551645,511.1494,2,2,1,259.8372,8.403166,332.3507,2.444879,2,1,1,2,1,2,1,19.91805,2.210806,935.4573,1,2,1,1,1,2,148.808,153.4991,1.707878,908.6516,1,2,1,1,2,7.852987,144.2451,263.9387,11.88157,1.718277,1.261688,0.7380853,0.3084265,2,1,252.1148,1.521802,190.448,0.000128152,1,1,1,Normal,0
2015-12-29 10:10:00,2.61538,514.0149,2,2,1,260.0615,8.401884,332.2481,2.445904,2,1,1,2,1,2,1,19.87963,2.209397,939.9433,1,2,1,1,1,2,148.8128,153.6016,1.710185,916.3804,1,2,1,1,2,7.853307,144.8347,263.4261,11.95847,1.718021,1.261432,0.7379573,0.3087468,2,1,252.227,1.505783,190.5601,0.000128152,1,1,1,Normal,0
2015-12-29 10:11:40,2.662781,516.6055,2,2,1,260.0615,8.401884,332.1456,2.443597,2,1,1,2,1,2,1,19.93406,2.210806,945.1102,1,2,1,1,1,2,148.8032,153.7298,1.709031,924.3399,1,2,1,1,2,7.853307,144.7578,263.1377,11.92002,1.718918,1.250416,0.7374452,0.3082983,2,1,251.9066,1.569859,190.464,0.000128152,1,1,1,Normal,0
2015-12-29 10:13:20,2.537873,518.9214,2,2,1,260.0615,8.402845,331.9918,2.444751,2,1,1,2,1,2,1,19.96287,2.2126,947.7939,1,2,1,1,1,2,148.7936,153.8067,1.710954,930.646,1,2,1,1,2,7.854589,144.6296,263.1056,11.84312,1.719815,1.276419,0.7380853,0.3084265,2,1,252.1148,1.537821,190.496,0.000128152,1,1,1,Normal,0
2015-12-29 10:15:00,2.447555,519.785,2,2,1,259.9974,8.403166,331.8636,2.447826,2,1,1,2,1,2,1,19.87003,2.208372,952.9208,1,2,1,1,1,2,148.808,153.7554,1.710185,939.6821,1,2,1,1,2,7.854909,144.4758,262.8172,11.95847,1.719303,1.276675,0.7383414,0.3084905,2,1,252.1469,1.441707,190.5281,0.000128152,1,1,1,Normal,0
2015-12-29 10:16:40,2.5004,520.7664,2,2,1,260.0936,8.404127,331.7098,2.447826,2,1,1,2,1,2,1,19.99168,2.212856,958.9689,1,2,1,1,1,2,148.808,153.8067,1.709416,947.5647,1,2,1,1,2,7.854909,144.6039,262.4968,11.88157,1.717765,1.298194,0.7359089,0.3084905,2,1,252.1469,1.521802,190.6082,0.000128152,1,1,1,Normal,0
2015-12-29 10:18:20,2.6157,523.671,2,2,1,260.0936,8.40637,331.7354,2.442956,2,1,1,2,1,2,1,19.99488,2.208884,964.9369,1,2,1,1,1,2,148.8128,153.7298,1.710954,955.3704,1,2,1,1,2,7.857793,144.7578,262.3686,11.88157,1.719559,1.271551,0.7351407,0.3086186,2,1,251.9546,1.425688,190.3358,0.000128152,1,1,1,Normal,0
2015-12-29 10:20:00,2.656375,525.8692,2,2,1,260.0936,8.406691,331.5047,2.448082,2,1,1,2,1,2,1,19.94366,2.211831,968.3415,1,2,1,1,1,2,148.7936,153.6785,1.711595,964.2527,1,2,1,1,2,7.856191,144.5014,262.0161,11.84312,1.719815,1.311643,0.7380853,0.3084265,2,1,252.1469,1.505783,190.5601,0.000128152,1,1,1,Normal,0
2015-12-29 10:21:40,2.54684,527.1646,2,2,1,260.0936,8.409895,331.1971,2.444366,2,1,1,2,1,2,1,19.87003,2.212343,971.9463,1,2,1,1,1,2,148.8032,153.4991,1.71262,970.8665,1,2,1,1,2,7.854589,144.3476,261.888,11.84312,1.721738,1.271679,0.7379573,0.3083624,2,1,252.4833,1.569859,190.8165,0.000128152,1,1,1,Normal,0
2015-12-29 10:23:20,2.433783,528.3421,2,2,1,260.0936,8.402845,331.1971,2.445391,2,1,1,2,1,2,1,19.89564,2.209653,979.4764,1,2,1,1,1,2,148.8032,153.3709,1.710313,981.21,1,2,1,1,2,7.857152,144.1938,261.5034,11.76621,1.722123,1.251697,0.7378293,0.3084265,2,1,252.1789,1.489764,190.496,0.000128152,1,1,1,Normal,0
2015-12-29 10:25:00,2.452999,528.5384,2,2,1,260.0936,8.407652,331.1715,2.440265,2,1,1,2,1,2,1,19.89884,2.209269,983.0012,1,2,1,1,1,2,148.8128,152.9608,1.711595,987.516,1,2,1,1,2,7.85523,144.0656,261.5675,11.84312,1.720585,1.287691,0.7352687,0.3084265,2,1,252.1789,1.521802,190.6242,0.000128152,1,1,1,Normal,0
2015-12-29 10:26:40,2.542036,530.8151,2,2,1,260.0936,8.407331,331.0946,2.444751,2,1,1,2,1,2,1,19.90204,2.212728,986.2455,1,2,1,1,1,2,148.8032,153.0121,1.709544,995.5524,1,2,1,1,2,7.854909,144.1425,261.2471,11.72776,1.719046,1.265019,0.7380853,0.3083624,2,1,252.0347,1.441707,190.2557,0.000128152,1,1,1,Normal,0
2015-12-29 10:28:20,2.614739,535.5254,2,1,1,260.0936,8.430082,326.1215,0.0002563035,1,1,1,1,1,1,1,1.981561,0,1006.513,1,1,1,1,1,1,148.8128,153.1402,1.711595,989.8231,1,2,1,1,2,7.856832,144.0144,261.183,11.76621,1.719175,1.29243,0.7380853,0.3068251,2,1,252.1789,1.537821,190.6883,0.000128152,1,1,1,Normal,0
2015-12-29 10:30:00,2.587516,586.4362,2,1,1,260.3179,8.476545,318.3799,0,1,1,1,1,1,1,1,1.971957,0,1009.357,1,1,1,1,1,1,148.808,152.9608,1.711723,957.2546,1,2,1,1,2,7.857793,144.1425,261.119,11.68931,1.724814,1.277699,0.7379573,0.3069532,2,1,252.4833,1.537821,190.6402,0.000128152,1,1,1,Normal,0
